example_id,query,query_id,product_id,product_locale,esci_label,small_version,large_version,split
1346316,messy rose bun,68319,B07FZCP39T,us,E,0,1,train
2009131,throne chairs for party cheap,102903,B08CR52YD5,us,E,1,1,train
2214748,wooden dough bowls for decor,113635,B0813W4C3X,us,E,0,1,train
848657,free apps,42453,B00E5NH6YG,us,E,0,1,train
1254088,longboard skateboard,63616,B086QVXCN7,us,E,0,1,train
1484373,olympic weights set,75495,B00SW2O5M2,us,E,1,1,test
1398271,mouse ears,71055,B07TZNMBNZ,us,E,0,1,train
450260,camera pens with audio video,21898,B0196JOKII,us,E,1,1,train
848648,free apps,42453,B01IRT9QJ6,us,E,0,1,train
2029175,tolietry travel bag mens,103934,B098DSKJNV,us,E,0,1,train
313129,belly dancing scarf,14838,B07ZVGCJ99,us,E,1,1,test
693590,dog nail clippers,34476,B083K46652,us,E,0,1,train
1438194,new balance fuelcore nergize,73084,B06XSBWFDQ,us,E,0,1,train
1603720,pocket yoga pants,81685,B07Q64V86W,us,E,0,1,train
222026,archery kisser buttons,10147,B0822GSRQC,us,E,0,1,train
1864696,sneaker shields,95324,B07XBW7VR1,us,E,0,1,train
194992,american doll luciana clothes,8770,B07B52DBMS,us,E,1,1,train
787541,face sticker,39230,B07WF9XSB8,us,E,0,1,train
1645506,pruning saw attachment for pole,83857,B07N8JBNMQ,us,E,1,1,train
2084035,une parisian,106755,B01BASSG88,us,E,0,1,train
375262,boho sewing patterns for women,18031,B01H89OF42,us,E,1,1,train
1354327,micro cd card,68755,B081PXQRZC,us,E,0,1,train
510845,charred food,25034,B07HZ3SK36,us,E,1,1,train
1497086,organic multivitamin without biotin,76140,B018PDN1UY,us,E,1,1,train
218352,aprilaire a35w,9966,B01E5L0J46,us,E,1,1,train
1232257,lightweight messenger bag for women,62479,B07GL7YQSM,us,E,0,1,test
2029197,tolietry travel bag mens,103934,B07CHQMN9C,us,E,0,1,train
707230,dr seuss book,35187,0394800168,us,E,0,1,train
1683439,razer white keyboard,85812,B072JWR7Y5,us,E,1,1,train
2034066,top grain apple watch,104182,B08BFK4W8Y,us,E,0,1,test
1868875,soap dispenser for kitchen sink,95540,B07SG2QH1F,us,E,0,1,train
1547374,pencil pouch 3 ring for boys,78728,B079M2SZ6N,us,E,0,1,train
606310,cremo shave gift set,30027,B076BTMR3S,us,E,0,1,test
833658,fly sheet 82,41645,B005JERS0C,us,E,0,1,train
253465,baby bags,11731,B078S1SLRJ,us,E,0,1,train
2197303,women's birthday gifts,112710,B07VLVX27D,us,E,0,1,train
1402201,mre beef,71256,B07V5RC4Y8,us,E,0,1,train
378086,bolso de mujer en oferta,18155,B00E7QEMNY,us,E,0,1,test
1979275,tekonsha wireless brake controller,101278,B07DPVBFZ3,us,E,0,1,train
71599,2.5 in hdd,2745,B01LZMUNGR,us,E,0,1,train
628076,cutting crimping tool,31140,B00079LN1Y,us,E,0,1,train
847296,frame mounting pendants,42385,B07CFQ1DV8,us,E,1,1,train
1685382,reactive glaze mug,85909,B07DS39WPJ,us,E,0,1,train
2195002,women overall,112585,B004A03CGK,us,E,0,1,test
413460,brother laser printer all in one,19990,B01824ZCBM,us,E,0,1,train
74958,20”. boxes,2891,B00BT3DU8Q,us,E,0,1,train
854340,front bumper parts,42751,B01M1O9G1P,us,E,0,1,train
1596249,playmobil,81287,B0766BBX71,us,E,0,1,train
1671367,race car onesie,85181,B00W2ED5RW,us,E,0,1,test
425409,bunkbed with trundle and steps,20617,B07N2XPKBY,us,E,0,1,train
2029190,tolietry travel bag mens,103934,B076P5S1B3,us,E,0,1,train
856981,fruit organic,42897,B07G6WG4CG,us,E,0,1,train
1086054,iron man costume,54909,B018LRXCVC,us,E,0,1,train
1979280,tekonsha wireless brake controller,101278,B007O5GXYG,us,E,0,1,train
123254,7 inch led light bar,5103,B07DHNFXKL,us,E,0,1,train
360217,bloves mild smackalicious sauce,17256,B07V3FTHGP,us,E,0,1,train
2135870,walkers for seniors with seat,109411,B07W43JTDG,us,E,0,1,train
1683430,razer white keyboard,85812,B08BR78KG6,us,E,1,1,train
1076846,iphone dongle,54446,B086KWZW4F,us,E,0,1,train
1640622,progesterone cream,83602,B0778G6WXJ,us,E,0,1,train
1843783,skull plates,94210,B07HKP7VN9,us,E,1,1,train
1076110,iphone case,54413,B07W45LXNX,us,E,0,1,train
1547425,pencil sharpener,78732,B086PMM18D,us,E,0,1,train
1363894,minecraft figures,69251,B00K8A7K1Y,us,E,0,1,train
2087692,universal wireless phone charger,106957,B07N28BFBQ,us,E,0,1,train
1229805,light up car ashtray,62343,B08C5H3GGK,us,E,0,1,test
2079055,ultrasonic cleaner,106490,B07BGVF7HK,us,E,0,1,train
1123230,k63 renewed,56824,B079H7N61M,us,E,0,1,train
1789409,seasonal garden flags,91370,B09CDL8TQB,us,E,0,1,test
510846,charred food,25034,B079P936P6,us,E,1,1,train
2222717,wrist cushion for computer,114057,B08YDQ3NCZ,us,E,0,1,train
366713,bluetooth lapel microphone,17602,B082HW6MZB,us,E,1,1,train
876066,gag gift wine tumbler,43879,B07V9P2HK8,us,E,1,1,train
1868864,soap dispenser for kitchen sink,95540,B07ZQG3VST,us,E,0,1,train
2018601,tire pressure gauge,103385,B072Z4SBN9,us,E,0,1,train
2136259,walking shoes for babies,109431,B07MV5B2ML,us,E,0,1,train
639175,david archy bamboo fly,31695,B01LEWKBWO,us,E,0,1,train
2157680,weighted blanket 15 lbs,110572,B073429DV2,us,E,0,1,train
1767075,samsung galaxy s9 plus leather cases,90159,B085M3FH4J,us,E,0,1,train
2232456,xr iphone case,114554,B0854PV34T,us,E,0,1,train
1668463,quick dam,85026,B01HEVBJHK,us,E,0,1,train
1402202,mre beef,71256,B07V4H3WD5,us,E,0,1,train
1731191,rollator parts,88273,B00SXP8X9O,us,E,0,1,train
2079847,umbrella repel,106526,B01AU292NS,us,E,0,1,test
383995,boombox,18462,B071NPQ2J9,us,E,0,1,train
695140,dog subscription boxes,34561,B07G584SHG,us,E,0,1,train
1821047,shower rods for bathroom,93011,B07VDXYK38,us,E,0,1,train
224155,ariat,10258,B07F9ZYGNQ,us,E,0,1,train
2175698,wife beatters mens 4xl big and tall,111545,B00M0QHBE0,us,E,1,1,test
383991,boombox,18462,B075RMZ5ZS,us,E,0,1,train
1671365,race car onesie,85181,B0755ZQW6D,us,E,0,1,test
1395390,motor mount,70897,B010GP9B58,us,E,0,1,train
1860377,smartphone doorknob,95107,B085ZT74MC,us,E,1,1,test
2181174,window shuters,111845,B07KX7R3GY,us,E,1,1,train
2228776,xiao long bao,114364,B07H6KHRXB,us,E,1,1,test
1748804,running shoes for men 13 wide,89180,B07XDJWM12,us,E,0,1,train
1593230,"plastic, satire",81134,141659924X,us,E,0,1,train
553744,cocoa nibs raw organic,27309,B06XGBMKBN,us,E,0,1,train
1821051,shower rods for bathroom,93011,B07G2L7M86,us,E,0,1,train
2004785,thigh high plus size socks,102677,B07WPYD8P2,us,E,0,1,train
1446921,nike head tie,73562,B00VIYJT2C,us,E,0,1,train
1945287,suzi without a paddle opi nail polish,99591,B08NX3QZZX,us,E,1,1,train
848649,free apps,42453,B01B0L0ESU,us,E,0,1,train
1913438,steel-toe boots,97897,B0777YD4BD,us,E,0,1,train
542539,clear glass gravel,26720,B075X2CGY3,us,E,0,1,train
1311830,maxi pads without wings,66539,B00N26WWY6,us,E,1,1,train
527249,christmas glasses,25921,B07XB6LLMD,us,E,0,1,train
120130,60 lashes,4945,B092HDTJTN,us,E,0,1,train
1311527,maxair fan,66524,B00836E6LM,us,E,1,1,test
1311525,maxair fan,66524,B005JVSH9G,us,E,1,1,test
1041621,iblason phone case,52564,B07GZN36KP,us,E,0,1,train
1547432,pencil sharpener,78732,B005D5ZOH6,us,E,0,1,train
1025297,hp pavilion,51740,B087YM5W74,us,E,0,1,train
2080707,uncle bens brown rice,106568,B000VDREJQ,us,E,1,1,train
1748803,running shoes for men 13 wide,89180,B07Y1Q37SC,us,E,0,1,train
1522986,pant waders,77506,B07MQ6CSDC,us,E,1,1,train
360216,bloves mild smackalicious sauce,17256,B07V8C8YT7,us,E,0,1,train
1731184,rollator parts,88273,B073WLPQ53,us,E,0,1,train
1411000,music earrings for women,71684,B01LZI03P3,us,E,0,1,train
1933331,sugar free gum without aspartame,98980,B08RHM8YKD,us,E,0,1,train
886379,garden tools,44418,B000XAN1DU,us,E,0,1,train
1767083,samsung galaxy s9 plus leather cases,90159,B079DNNR9L,us,E,0,1,train
1362675,milwaukee m18 angle grinder,69189,B00G0GLPB6,us,E,1,1,train
109953,4xl funny tshirts for men,4472,B077F9YF3H,us,E,1,1,train
598834,couvre carpet car,29632,B07TXB6857,us,E,1,1,test
2210277,womens winter boots,113402,B0787KRJDM,us,E,0,1,train
1788692,sealed plastic bags for food,91337,B07CT9D5GX,us,E,1,1,test
355893,blanket french bulldog,17039,B0814RGJ84,us,E,0,1,train
2029160,tolietry travel bag mens,103934,B08B3CPQ39,us,E,0,1,train
258383,baby girl shoes 6-12 months,11992,B01M4NCFK5,us,E,0,1,train
1331968,mens diesel watches,67563,B07H41G789,us,E,0,1,train
734342,ebl aa rechargeable batteries,36550,B0842LQWMV,us,E,0,1,test
1789434,seasonal garden flags,91370,B08KZHG71R,us,E,0,1,test
1439401,new mommy,73156,B07K38MYTK,us,E,0,1,test
1025301,hp pavilion,51740,B07KWG73RQ,us,E,0,1,train
994219,hefty kitchen trash bags,50070,B01BZ0N7DK,us,E,0,1,test
693064,dog jogger stroller,34447,B00DYW734C,us,E,0,1,train
1129632,keen elsa boot women,57142,B01MQKCXFC,us,E,1,1,test
856968,fruit organic,42897,B07TRMTVQW,us,E,0,1,train
1495352,oregano oil capsules,76044,B00W4J1WPM,us,E,0,1,train
1353526,mickey infant pajamas,68708,B07WSSF4HZ,us,E,1,1,train
261635,baby shower decorations girl purple,12173,B07CGCXSQ9,us,E,0,1,train
241467,aunt not ant,11136,B00E4GACB8,us,E,1,1,train
1185774,large garden bags,60067,B01MCRDVEP,us,E,0,1,test
848658,free apps,42453,B00CZUZ5MG,us,E,0,1,train
2194988,women overall,112585,B081YYFJ3S,us,E,0,1,test
728192,dyson v8 battery,36246,B0822PKKFW,us,E,0,1,train
1629843,precision screw extractor set,83042,B07FJ6VD2P,us,E,1,1,train
112180,5 star fall season xxl shirts,4560,B0002SSQF6,us,E,1,1,train
1078447,iphone video stabilizer,54525,B07R9XZSGL,us,E,0,1,train
1058319,instant pot air fryer,53455,B07FDJMC9Q,us,E,1,1,train
1257865,louis vuitton,63798,B08BWX43N8,us,E,0,1,train
1301535,marvel visionaries,66023,1302918400,us,E,0,1,test
849701,freestanding laundry hamper,42513,B072MFPG58,us,E,0,1,train
199745,andency grey quilt set,9019,B08J2C1YVP,us,E,0,1,test
820303,five wars fred johnson,40950,B06XRVMJCB,us,E,0,1,train
2079043,ultrasonic cleaner,106490,B07G57LZ46,us,E,0,1,train
973431,handyman tool set,48969,B003ZJ8MIU,us,E,0,1,train
3054,$5 items,100,B01MXHNNUM,us,E,1,1,test
1344011,merry christmas my friend ornament,68200,B0735FGKGW,us,E,0,1,test
1984676,terminator dark fate blu ray,101543,B07ZLK66HC,us,E,0,1,train
901085,gift for 2 year old boy,45185,B07B6ZN7P8,us,E,1,1,train
695133,dog subscription boxes,34561,B08BQ2KCG1,us,E,0,1,train
849690,freestanding laundry hamper,42513,B07WLDKCD3,us,E,0,1,train
398293,boys clothes size 7,19184,B077JGG4SV,us,E,0,1,train
1668468,quick dam,85026,B01HEVBF3S,us,E,0,1,train
413457,brother laser printer all in one,19990,B01BI0ONC6,us,E,0,1,train
776958,expresso coffee machines,38701,B07SBBGGRN,us,E,0,1,train
1439413,new mommy,73156,B0778TQ1LZ,us,E,0,1,test
1741290,router,88794,B084HLB7LJ,us,E,0,1,train
1411003,music earrings for women,71684,B01N6NQU0H,us,E,0,1,train
2049487,travel cosmetic organizer,104985,B07QFV7P96,us,E,0,1,train
1141807,kids furry slippers,57816,B083TK2TMZ,us,E,0,1,train
289551,bath cleaner scrubber,13607,B07RL51TXL,us,E,0,1,train
2204189,womens long sweater coat,113082,B07STCGF8T,us,E,0,1,test
674417,dirtbikes 250cc cheap,33489,B07QW5W4WN,us,E,1,1,train
1051578,indoor heater,53080,B07G729R8X,us,E,0,1,train
425411,bunkbed with trundle and steps,20617,B07GZ3S9QK,us,E,0,1,train
1685378,reactive glaze mug,85909,B07N6YVGNS,us,E,0,1,train
2003887,thermostat digital,102631,B007BHLUWM,us,E,0,1,test
2246583,ys,115232,B07NG9KBSK,us,E,0,1,train
996184,hemostats,50181,B07RN8K2VH,us,E,0,1,test
1922377,straight hair bundles with closure,98390,B07J2JFQCZ,us,E,0,1,test
854335,front bumper parts,42751,B07KL6998C,us,E,0,1,train
647487,deer infant car seat cover,32138,B01MDNCEAQ,us,E,0,1,train
241456,aunt not ant,11136,B07YM66RXD,us,E,1,1,train
146930,accessories for subaru crosstrek,6228,B07K9NL1JD,us,E,0,1,train
1847200,slim black christmas tree,94399,B096WYFNV6,us,E,1,1,train
1365731,mini classic nes console,69351,B089QF2JP7,us,E,0,1,train
1203584,led motion mr,60983,B00LNGW92W,us,E,0,1,train
57086,14k gold toe rings for women,2128,B07BJ192Q6,us,E,0,1,train
1557460,pet potty grass mat,79247,B00PH9ZLDK,us,E,0,1,train
568236,comferters,28053,B00VGR4VW4,us,E,0,1,train
1322964,memory foam insoles,67100,B07FX9YNFR,us,E,0,1,train
1344002,merry christmas my friend ornament,68200,B07ZY3J55V,us,E,0,1,test
1868872,soap dispenser for kitchen sink,95540,B079PL2X1L,us,E,0,1,train
557155,coin & button cell batteries,27481,B01CUL19B0,us,E,0,1,test
2032665,tool roll car,104113,B06XFZBQFT,us,E,0,1,train
1346311,messy rose bun,68319,B07X19BQWP,us,E,0,1,train
796966,fastrack sunglasses or women,39731,B00XPRJY3E,us,E,0,1,train
224114,ariana grande perfume,10256,B07JJVK8KH,us,E,0,1,train
2079061,ultrasonic cleaner,106490,B00HLBKNLW,us,E,0,1,train
1933348,sugar free gum without aspartame,98980,B01G5ZM05Q,us,E,0,1,train
1141821,kids furry slippers,57816,B07T3GJV9B,us,E,0,1,train
1593221,"plastic, satire",81134,B08666XV86,us,E,0,1,train
1767956,samsung not 9,90213,B07GDW4N5C,us,E,0,1,test
1711696,retired not my problem anymore,87284,B092L22GC4,us,E,0,1,train
1649659,puckerbutt,84070,B07CH82HJS,us,E,0,1,train
174064,aj1 black and white,7657,B0106J6W24,us,E,1,1,test
734691,ecco golf shoes womens,36566,B07FSRT7L9,us,E,0,1,test
1732684,roman chair,88348,B08BLGYBB9,us,E,0,1,train
2009157,throne chairs for party cheap,102903,B01873B5HI,us,E,1,1,train
1346312,messy rose bun,68319,B07WPT4ZWR,us,E,0,1,train
1344006,merry christmas my friend ornament,68200,B07K62DB8D,us,E,0,1,test
882397,gaming chair with footrest,44222,B081MXB6L9,us,E,1,1,train
1547370,pencil pouch 3 ring for boys,78728,B005OYUIVS,us,E,0,1,train
2062339,tue dye crocs,105637,B07L99V2PV,us,E,0,1,train
1363899,minecraft figures,69251,B07576PPTP,us,E,0,1,train
1537677,payless shoes,78256,B00ZGQ9GKS,us,E,1,1,test
1683524,razor 650 batteries,85816,B00BSEPV74,us,E,0,1,train
1692701,red belts for women,86276,B07FQ6TQPV,us,E,0,1,train
470144,carbon fiber steering wheel,22944,B07RG8CWLZ,us,E,0,1,train
2175676,wife beatters mens 4xl big and tall,111545,B07FMX9FSF,us,E,1,1,test
528677,christmas purse,26002,B07DPSRWYX,us,E,0,1,test
2052707,tree stump table,105160,B01L9XXXEQ,us,E,0,1,train
2032668,tool roll car,104113,B00GK4U208,us,E,0,1,train
1629157,pray without ceasing journal,83005,B09HR3PHS7,us,E,0,1,train
328229,big backyard umbrella,15576,B0829TM7GJ,us,E,0,1,train
854342,front bumper parts,42751,B01ENY71D2,us,E,0,1,train
1002564,high school backpack high sierra,50527,B00QGFK7BK,us,E,0,1,train
2020951,toad,103499,B07C9743CT,us,E,1,1,train
313122,belly dancing scarf,14838,B08D9GSCVG,us,E,1,1,test
224149,ariat,10258,B072JBMQV2,us,E,0,1,train
104328,40mm m4 bolt,4201,B06Y1YCSB8,us,E,0,1,train
615796,cuadros electricos,30517,B0919QFP6H,us,E,1,1,train
787536,face sticker,39230,B085T3J6CK,us,E,0,1,train
1229811,light up car ashtray,62343,B07YZ8ZKX7,us,E,0,1,test
1541768,peanut butter and jelly costume,78436,B07TWRG8BD,us,E,0,1,train
355875,blanket french bulldog,17039,B08Y67ZMZM,us,E,0,1,train
253457,baby bags,11731,B07XGHBJ94,us,E,0,1,train
1732697,roman chair,88348,B000ASB66O,us,E,0,1,train
2248238,z scale train sets complete,115316,B0731VVL3Q,us,E,1,1,train
772985,evening dresses for women evening party,38489,B07BDBTTLD,us,E,0,1,train
77998,24 wedge pillow,3023,B07TK958YR,us,E,0,1,train
1681352,ravens license plate,85705,B089SHGZ6H,us,E,0,1,train
2059648,trunk light bulb,105514,B087JBX6Q6,us,E,0,1,train
1839988,sketch book,94006,B07RG97YN6,us,E,0,1,train
344845,black cotton fabric by the yard,16441,B0899FMCYK,us,E,0,1,train
529560,christmas tees school,26056,B07KFQPX4W,us,E,0,1,train
1958486,tablet para niños,100242,B087X32NSS,us,E,1,1,test
1596240,playmobil,81287,B079MM91CH,us,E,0,1,train
1073456,iphone 7 plus covers,54263,B07CW7QBKP,us,E,0,1,train
711626,dress formal for women,35424,B08TC427L6,us,E,0,1,train
1008627,hole puncher single star,50844,B073F6HJV4,us,E,0,1,train
1281872,magnolia market,64996,B07CMM8RSX,us,E,0,1,test
2089476,upf shirts for men short sleeve,107051,B07R3T8XY8,us,E,0,1,train
1682551,ray stevens cd,85766,B000B2WJU6,us,E,0,1,train
1257857,louis vuitton,63798,B07XNW9M5T,us,E,0,1,train
1922364,straight hair bundles with closure,98390,B084ZMH4YG,us,E,0,1,test
2009162,throne chairs for party cheap,102903,B07D96D41P,us,E,1,1,train
1699137,reecho thick clip in hair extensions,86628,B07WNP5763,us,E,0,1,test
798011,faux headboard,39789,B07JKJN8NJ,us,E,0,1,train
776970,expresso coffee machines,38701,B074L83872,us,E,0,1,train
219237,aquacal heat pump,10008,B002WKJAF2,us,E,0,1,train
534073,cigarone cigarette,26282,B07Y6P2WPC,us,E,1,1,train
1692696,red belts for women,86276,B07TQNVF84,us,E,0,1,train
996186,hemostats,50181,B06XGL5V1Q,us,E,0,1,test
728194,dyson v8 battery,36246,B06X9994DN,us,E,0,1,train
2210279,womens winter boots,113402,B0788C3D49,us,E,0,1,train
1043168,ice snow machine,52646,B0867J6GLW,us,E,0,1,train
711651,dress formal for women,35424,B07T719TXY,us,E,0,1,train
2197312,women's birthday gifts,112710,B01DZNIQUO,us,E,0,1,train
798013,faux headboard,39789,B07S4DVKZ3,us,E,0,1,train
2026546,toddler winter dresses,103806,B07PQNVJDP,us,E,1,1,test
2052714,tree stump table,105160,B06XGWBJ8Q,us,E,0,1,train
305350,beautyrest mattress,14421,B07KN1231R,us,E,0,1,train
1298302,mario kart,65840,B07J3G2F9H,us,E,0,1,train
1868869,soap dispenser for kitchen sink,95540,B07Q8Y8GWN,us,E,0,1,train
803930,fiber optic christmas tree,40095,B013HE0P82,us,E,0,1,train
2006406,thinkpad,102757,B08726QFRM,us,E,0,1,train
2003886,thermostat digital,102631,B0088A5X5G,us,E,0,1,test
180751,alicia keys best of,8004,B00L47E36U,us,E,0,1,train
787142,face recognition webcam,39210,B07NRLB1QW,us,E,0,1,test
2195610,women scary costume,112620,B07CZQKK5V,us,E,0,1,test
501821,chain with lock,24568,B07WFQ4YHZ,us,E,0,1,train
2246580,ys,115232,B083YNBN53,us,E,0,1,train
1541773,peanut butter and jelly costume,78436,B074DZJZL6,us,E,0,1,train
707237,dr seuss book,35187,0394800389,us,E,0,1,train
398914,boys jeans,19216,B07742WM34,us,E,0,1,train
509498,charge controller,24951,B088B8T43K,us,E,0,1,train
1542156,pearl beads 26 gauge,78457,B0791YG9CB,us,E,0,1,train
199735,andency grey quilt set,9019,B094XRC9K6,us,E,0,1,test
1052206,industrial broom and dustpan set,53116,B005TLD5RK,us,E,0,1,train
2094892,usb port surge protector soundbar,107350,B074GMJLTK,us,E,0,1,test
616085,cub cadet seat safety switch,30534,B001OKBHGQ,us,E,0,1,train
2124289,vinyl stickers sqaure,108818,B07SNQ5Z67,us,E,1,1,train
2004803,thigh high plus size socks,102677,B07LFXSP6B,us,E,0,1,train
964341,half water gallon,48497,B07PVFCNBQ,us,E,0,1,train
482862,casio fx 260 solar ii,23622,B000Q5XTBQ,us,E,0,1,test
1839987,sketch book,94006,B07QJ7YTTZ,us,E,0,1,train
2139169,wall sticker berr,109576,B08CGC9THR,us,E,0,1,train
328222,big backyard umbrella,15576,B0811S2LN2,us,E,0,1,train
1117374,juice wrld hoodie,56532,B08D6HDXYZ,us,E,0,1,train
219230,aquacal heat pump,10008,B00XD7XOGY,us,E,0,1,train
450253,camera pens with audio video,21898,B083R1NDF2,us,E,1,1,train
2198635,women's sweatshirts without hoods,112783,B06ZYMQN6F,us,E,1,1,train
1284429,makeup brush set,65122,B07RLNBS73,us,E,0,1,train
2079052,ultrasonic cleaner,106490,B0887XVP38,us,E,0,1,train
1117360,juice wrld,56531,B0833PWJJY,us,E,0,1,test
1502626,otter decorations for home,76431,B07G2L4KWP,us,E,1,1,train
1229818,light up car ashtray,62343,B071HK8TL6,us,E,0,1,test
1613349,pool tip tool,82186,B014SLCOR8,us,E,0,1,train
2222729,wrist cushion for computer,114057,B072MTC4NR,us,E,0,1,train
984414,hd curved monitor,49545,B078WF965Q,us,E,0,1,train
1058305,instant pot air fryer,53455,B084L5Z8TX,us,E,1,1,train
1843532,skull and lips for women,94194,B07PHYD9SY,us,E,1,1,test
2020952,toad,103499,B07L6RJ4TX,us,E,1,1,train
1322960,memory foam insoles,67100,B07WHQ7PM9,us,E,0,1,train
2214762,wooden dough bowls for decor,113635,B002SZH742,us,E,0,1,train
2003883,thermostat digital,102631,B01D16HAFW,us,E,0,1,test
997744,here comes the bride sign,50271,B01N2LZJDW,us,E,0,1,train
1901833,squritle,97265,B07K1D58LZ,us,E,1,1,train
1596250,playmobil,81287,B0766CKZ9P,us,E,0,1,train
425059,bungee cords with hooks 48 inch,20600,B07CV2DBZT,us,E,1,1,train
1547361,pencil pouch 3 ring for boys,78728,B07SZ1LSPP,us,E,0,1,train
796960,fastrack sunglasses or women,39731,B07CJRJWV9,us,E,0,1,train
902002,gifts for 2 year boy,45238,B073R2FBWY,us,E,1,1,train
787546,face sticker,39230,B00O4GLX9I,us,E,0,1,train
1839979,sketch book,94006,B073SPYFMN,us,E,0,1,train
109925,4xl funny tshirts for men,4472,B07S5M7MG2,us,E,1,1,train
398296,boys clothes size 7,19184,B06WD62GYP,us,E,0,1,train
734681,ecco golf shoes womens,36566,B07Q1DJMV6,us,E,0,1,test
2079056,ultrasonic cleaner,106490,B075FTFD3R,us,E,0,1,train
527258,christmas glasses,25921,B0000B29VV,us,E,0,1,train
812092,fire worka,40523,B07YTN8NQP,us,E,0,1,train
264676,babys first year,12330,B014QDRXCY,us,E,0,1,train
430708,button up,20908,B073JQDFKQ,us,E,0,1,train
1422846,national geographic,72286,B07H7WFWYT,us,E,0,1,test
693061,dog jogger stroller,34447,B00YP5WIHO,us,E,0,1,train
2198636,women's sweatshirts without hoods,112783,B071D1DFX5,us,E,1,1,train
997748,here comes the bride sign,50271,B01ALITYUC,us,E,0,1,train
1301201,marvel lego minifigures set,66004,B07WHMBVTG,us,E,1,1,test
399166,boys onesie,19227,B07N3FDDNQ,us,E,1,1,train
848647,free apps,42453,B075VFR5DB,us,E,0,1,train
1649660,puckerbutt,84070,B071K745VM,us,E,0,1,train
2222738,wrist cushion for computer,114057,B07DF83HK7,us,E,0,1,train
134043,"A windows laptop which has a webcam, access to microsoft office and a decent graphics card. A laptop which runs very quickly and efficiently",5633,B07Q36QYGW,us,E,1,1,train
1008612,hole puncher single star,50844,B07ZNNR3YS,us,E,0,1,train
849697,freestanding laundry hamper,42513,B07CWSCN3L,us,E,0,1,train
1744402,rubber mallet,88952,B00943ROPS,us,E,0,1,test
973420,handyman tool set,48969,B07RRMNK59,us,E,0,1,train
801591,fender electric guitar,39973,B0002GOE6S,us,E,0,1,train
1173549,labradoodle decal,59431,B00TA54M0A,us,E,0,1,train
1933343,sugar free gum without aspartame,98980,B006R0YS8W,us,E,0,1,train
1439410,new mommy,73156,1580054846,us,E,0,1,test
528684,christmas purse,26002,B07FV558X4,us,E,0,1,test
1741281,router,88794,B07QF74ZXB,us,E,0,1,train
964333,half water gallon,48497,B0868PDTQ1,us,E,0,1,train
1599236,plunger with holder,81451,B004KQBPJK,us,E,1,1,train
1788683,sealed plastic bags for food,91337,B06XCSDWZ2,us,E,1,1,test
189973,amazon alexa adapter,8497,B01MZEEFNX,us,E,0,1,train
1629162,pray without ceasing journal,83005,B096LTWNN3,us,E,0,1,train
501822,chain with lock,24568,B07WDHSZSV,us,E,0,1,train
1363888,minecraft figures,69251,B07RMCRHYY,us,E,0,1,train
159784,adult coloring book and pen set,6915,B01HNOE4D4,us,E,1,1,test
1906735,stand white board,97525,B07K8VL43Z,us,E,0,1,test
1891021,sperry tennis shoes for men,96688,B07QP9KRN1,us,E,1,1,test
951981,gucci hat,47864,B082M5Z353,us,E,0,1,train
10069,.2mm magnetic lashes without eyeliner,343,B0928F8MTB,us,E,1,1,test
792210,fall shower curtain hooks,39469,B0982WFRFS,us,E,1,1,train
616088,cub cadet seat safety switch,30534,B073HL3K18,us,E,0,1,train
264681,babys first year,12330,B01F4L2O62,us,E,0,1,train
1767955,samsung not 9,90213,B07GNHQ2ZN,us,E,0,1,test
1041616,iblason phone case,52564,B07W6MTJWM,us,E,0,1,train
520463,children should not use pool without adult supervision,25560,B099YMG76K,us,E,0,1,train
1913464,steel-toe boots,97897,B005F187Y0,us,E,0,1,train
954829,gummy bear plush,48017,B00S9OROQC,us,E,1,1,train
1365736,mini classic nes console,69351,B01IFJEWTM,us,E,0,1,train
856987,fruit organic,42897,B0026KP4GC,us,E,0,1,train
194993,american doll luciana clothes,8770,B07B3FTNHB,us,E,1,1,train
1522972,pant waders,77506,B083WFTGWX,us,E,1,1,train
1484375,olympic weights set,75495,B00M9AO2HQ,us,E,1,1,test
557122,coin & button cell batteries,27481,B07LGJH4X7,us,E,0,1,test
1346320,messy rose bun,68319,B07T1BK4VG,us,E,0,1,train
123246,7 inch led light bar,5103,B07X8MDTPT,us,E,0,1,train
1547434,pencil sharpener,78732,B001E6C08E,us,E,0,1,train
1311508,maxair fan,66524,B095XFHG9D,us,E,1,1,test
2050557,travel size fragrance spray,105041,B004F1U8EI,us,E,0,1,train
984412,hd curved monitor,49545,B07RNMNWSY,us,E,0,1,train
520455,children should not use pool without adult supervision,25560,B099WPJXG6,us,E,0,1,train
2227007,xbox one charging station,114270,B01CDCG4KM,us,E,0,1,train
1654471,pumpkins,84308,B07W5KNN1T,us,E,0,1,train
224165,ariat,10258,B001AS1UHI,us,E,0,1,train
1566875,pictorico pro ultra premium ohp transparency film,79771,B0016A1KZC,us,E,1,1,train
1913458,steel-toe boots,97897,B000XF6CTK,us,E,0,1,train
2228767,xiao long bao,114364,B0108J454E,us,E,1,1,test
2162772,when tomorrow starts without me,110842,B07WLNSY7H,us,E,0,1,train
1613347,pool tip tool,82186,B00GN7R2NC,us,E,0,1,train
1298299,mario kart,65840,B083TN1DC6,us,E,0,1,train
1599047,plumeria hair clip,81440,B0758K367L,us,E,0,1,train
1123220,k63 renewed,56824,B07HGM9VWG,us,E,0,1,train
2049470,travel cosmetic organizer,104985,B094V31D3W,us,E,0,1,train
